0,0,1,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7
0,0,1,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9
0,0,1,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8
0,0,1,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8
0,1,0,0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10
1,0,0,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8
0,0,1,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8
0,0,1,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8
0,1,0,0.54,0.425,0.16,0.9455,0.3675,0.2005,0.295,9
0,0,1,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6
1,0,0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7
1,0,0,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,7
1,0,0,0.565,0.45,0.16,0.895,0.415,0.195,0.246,9
1,0,0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,9
1,0,0,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13
1,0,0,0.575,0.455,0.155,1.013,0.4685,0.2085,0.295,11
0,1,0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9
0,0,1,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10
1,0,0,0.575,0.475,0.145,0.857,0.3665,0.173,0.269,9
0,1,0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10
0,1,0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11
1,0,0,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11
1,0,0,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,10
0,0,1,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10
1,0,0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11
1,0,0,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,9
1,0,0,0.625,0.515,0.17,1.331,0.5725,0.3005,0.361,9
1,0,0,0.635,0.525,0.16,1.195,0.5435,0.246,0.335,12
1,0,0,0.64,0.53,0.165,1.1895,0.4765,0.3,0.35,11
0,1,0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10
0,1,0,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10
1,0,0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11
0,1,0,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11
0,0,1,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6
0,0,1,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6
1,0,0,0.515,0.4,0.14,0.6335,0.288,0.145,0.168,9
0,1,0,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,10
1,0,0,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9
0,1,0,0.6,0.45,0.14,0.837,0.37,0.177,0.2425,10
0,1,0,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14
0,0,1,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5
0,1,0,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7
0,0,1,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9
0,0,1,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8
0,0,1,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8
1,0,0,0.505,0.385,0.13,0.6435,0.3135,0.149,0.1515,7
1,0,0,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
1,0,0,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9
0,1,0,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9
1,0,0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8
1,0,0,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11
0,1,0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10
0,1,0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10
1,0,0,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11
0,1,0,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8
0,1,0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
0,0,1,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,7
0,1,0,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,10
1,0,0,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
0,1,0,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15
1,0,0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13
1,0,0,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8
0,0,1,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7
0,0,1,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,3
0,0,1,0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6
0,0,1,0.4,0.31,0.1,0.127,0.106,0.071,0.085,7
1,0,0,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12
1,0,0,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9
0,1,0,0.44,0.33,0.115,0.4005,0.143,0.113,0.12,8
0,0,1,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9
0,1,0,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9
1,0,0,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8
0,1,0,0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18
1,0,0,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16
0,1,0,0.71,0.565,0.195,1.817,0.785,0.492,0.49,11
0,1,0,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9
1,0,0,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,6
0,1,0,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14
0,1,0,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21
1,0,0,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,16
1,0,0,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6
0,0,1,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,6
0,0,1,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5
0,1,0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21
0,1,0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13
1,0,0,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17
0,1,0,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,10
0,1,0,0.515,0.415,0.13,0.764,0.276,0.196,0.25,13
1,0,0,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17
0,0,1,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,7
0,1,0,0.505,0.39,0.175,0.692,0.267,0.15,0.215,12
0,1,0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7
1,0,0,0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10
1,0,0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11
1,0,0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14
1,0,0,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8
0,1,0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13
0,1,0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13
1,0,0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
0,1,0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
0,0,1,0.33,0.265,0.09,0.18,0.068,0.036,0.06,6
0,1,0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13
0,1,0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10
0,0,1,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8
1,0,0,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17
1,0,0,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
0,1,0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15
0,0,1,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9
0,1,0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,9
1,0,0,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11
0,1,0,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17
0,1,0,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20
0,1,0,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11
1,0,0,0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12
0,1,0,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16
1,0,0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3
1,0,0,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
1,0,0,0.33,0.25,0.09,0.197,0.085,0.041,0.0605,10
0,1,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12
0,0,1,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,15
0,1,0,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10
0,0,1,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15
1,0,0,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11
1,0,0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6
0,1,0,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16
0,1,0,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14
0,0,1,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
0,1,0,0.345,0.255,0.1,0.197,0.071,0.051,0.06,9
0,0,1,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
0,1,0,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10
1,0,0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
1,0,0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8
0,1,0,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8
0,1,0,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14
0,1,0,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
1,0,0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
1,0,0,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15
1,0,0,0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12
1,0,0,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
1,0,0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
0,0,1,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
0,0,1,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
0,1,0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9
0,1,0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9
1,0,0,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10
0,1,0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9
0,0,1,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7
0,0,1,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7
0,0,1,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
0,0,1,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6
0,0,1,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6
0,0,1,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6
0,0,1,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7
0,0,1,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6
0,0,1,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7
1,0,0,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9
0,1,0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8
0,1,0,0.555,0.425,0.14,0.963,0.44,0.224,0.24,7
0,1,0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8
0,1,0,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10
0,1,0,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,9
1,0,0,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,10
0,1,0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8
0,1,0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11
1,0,0,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12
0,0,1,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7
0,0,1,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7
0,0,1,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,7
1,0,0,0.505,0.4,0.135,0.723,0.377,0.149,0.178,7
0,0,1,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
0,1,0,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
0,1,0,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9
0,1,0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10
1,0,0,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7
1,0,0,0.63,0.465,0.15,1.027,0.537,0.188,0.176,8
1,0,0,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9
0,1,0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10
0,1,0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9
1,0,0,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,13
0,1,0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
0,0,1,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,6
0,0,1,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
0,0,1,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,5
0,0,1,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8
0,0,1,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7
0,0,1,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8
0,0,1,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8
0,0,1,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7
1,0,0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11
0,0,1,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8
0,0,1,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
1,0,0,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
0,0,1,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11
0,1,0,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10
0,1,0,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11
1,0,0,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10
1,0,0,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,9
1,0,0,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13
1,0,0,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10
0,0,1,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5
1,0,0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
1,0,0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9
0,0,1,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7
1,0,0,0.535,0.405,0.14,0.818,0.402,0.1715,0.189,7
0,1,0,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21,9
0,1,0,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9
0,1,0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
1,0,0,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9
0,1,0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10
0,1,0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,10
0,1,0,0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12
0,0,1,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6
0,0,1,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8
0,0,1,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,7
0,1,0,0.465,0.35,0.11,0.4085,0.165,0.102,0.131,8
0,0,1,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8
0,0,1,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
0,0,1,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,8
0,0,1,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,8
0,0,1,0.56,0.435,0.13,0.777,0.354,0.173,0.222,9
1,0,0,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8
0,0,1,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,10
1,0,0,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10
0,0,1,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9
0,1,0,0.6,0.45,0.15,0.9625,0.4375,0.2225,0.2775,9
0,1,0,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11
0,1,0,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,9
1,0,0,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10
1,0,0,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9
0,1,0,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406,11
1,0,0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10
0,1,0,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11
1,0,0,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,9
1,0,0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11
0,1,0,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12
1,0,0,0.735,0.59,0.205,2.087,0.909,0.474,0.625,12
0,0,1,0.43,0.345,0.115,0.4295,0.212,0.108,0.109,8
1,0,0,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,9
0,1,0,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,9
1,0,0,0.645,0.505,0.185,1.463,0.592,0.3905,0.416,10
0,1,0,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10
0,1,0,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,11
0,0,1,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6
0,0,1,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8
0,0,1,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9
0,0,1,0.515,0.385,0.125,0.572,0.237,0.1435,0.165,7
0,0,1,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186,11
1,0,0,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10
0,0,1,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9
0,1,0,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10
1,0,0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12
0,1,0,0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11
0,1,0,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11
0,1,0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11
0,0,1,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5
0,0,1,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6
0,0,1,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,7
0,0,1,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8
1,0,0,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10
1,0,0,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9
0,1,0,0.55,0.43,0.15,0.655,0.2635,0.122,0.221,8
0,0,1,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8
0,0,1,0.41,0.325,0.105,0.361,0.1605,0.0665,0.103,8
0,0,1,0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7
0,0,1,0.44,0.34,0.1,0.379,0.1725,0.0815,0.101,7
0,1,0,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
0,1,0,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10
1,0,0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11
1,0,0,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11
1,0,0,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13
0,1,0,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13
0,1,0,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11
1,0,0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7
1,0,0,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,9
1,0,0,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10
0,0,1,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7
0,1,0,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11
1,0,0,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11
0,1,0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,8
1,0,0,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,16
0,1,0,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,12
0,0,1,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5
0,1,0,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6
0,1,0,0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17
0,1,0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10
1,0,0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16
1,0,0,0.5,0.4,0.145,0.6025,0.216,0.138,0.21,11
1,0,0,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9
0,1,0,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12
0,1,0,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12
0,1,0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13
0,0,1,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8
0,1,0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15
1,0,0,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14
1,0,0,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13
0,1,0,0.435,0.35,0.125,0.459,0.197,0.1145,0.145,9
0,1,0,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7
0,1,0,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,12
1,0,0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14
1,0,0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,17
0,1,0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
0,1,0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,11
0,1,0,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13
1,0,0,0.535,0.42,0.16,0.72,0.275,0.164,0.225,15
0,1,0,0.495,0.375,0.15,0.597,0.2615,0.135,0.178,11
1,0,0,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14
0,1,0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,16
0,0,1,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12
1,0,0,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,10
0,0,1,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,16
0,0,1,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13
0,1,0,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12
1,0,0,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,14
0,1,0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19
0,0,1,0.44,0.31,0.115,0.3625,0.134,0.082,0.12,11
0,0,1,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6
0,0,1,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8
1,0,0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14
0,1,0,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,7
1,0,0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16
1,0,0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10
1,0,0,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
0,0,1,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7
0,0,1,0.35,0.28,0.075,0.196,0.082,0.04,0.064,8
0,1,0,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8
0,0,1,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8
0,0,1,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8
0,1,0,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7
0,1,0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
0,1,0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10
0,1,0,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11
0,0,1,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
0,0,1,0.4,0.29,0.1,0.258,0.104,0.059,0.0815,7
0,0,1,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6
0,0,1,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,6
0,0,1,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7
0,0,1,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8
1,0,0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8
1,0,0,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8
1,0,0,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8
1,0,0,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10
0,1,0,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9
0,1,0,0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11
1,0,0,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9
1,0,0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10
0,0,1,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
0,0,1,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6
0,0,1,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7
0,0,1,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9
0,0,1,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8
0,0,1,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8
0,0,1,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8
0,0,1,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8
0,0,1,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
0,0,1,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10
0,1,0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10
1,0,0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9
1,0,0,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11
1,0,0,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11
1,0,0,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12
0,0,1,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8
0,1,0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7
1,0,0,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8
0,1,0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10
0,1,0,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8
0,1,0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13
0,0,1,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6
0,0,1,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
0,0,1,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8
0,0,1,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7
